study_ID,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,DTR,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,LS_treat,LS_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,,
58,20 _ .5,0,10,20,25,25,0,,,,1500,,Lethal Thermal Maximum,temperatures at which gill movements ceased,¡C,37.51,8,2 (SE),,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,
58,20 _ .5,1,10,20,15,25,10,2,,,1500,,Lethal Thermal Maximum,temperatures at which gill movements ceased,¡C,36.15,8,2 (SE),,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,15,15,0,,,,1500,,Lethal Thermal Minimum,temperatures at which gill movements ceased,¡C,,8,2 (SE),,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,20,20,0,,,,1500,,Lethal Thermal Minimum,temperatures at which gill movements ceased,¡C,3.37,8,2 (SE),0.17,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,25,25,0,,,,1500,,Lethal Thermal Minimum,temperatures at which gill movements ceased,¡C,6,8,2 (SE),0.18,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,
58,20 _ .5,1,10,20,15,25,10,2,,,1500,,Lethal Thermal Minimum,temperatures at which gill movements ceased,¡C,2.5,8,2 (SE),0.16,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. time the fish spent at a certain temperature I put 1500 minutes as minimum for the 1hr acclimation and the 24 hour rest, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,15,15,0,,,,82,,Critical Swimming Speed,calculated using Brett's equation: Ucrit = V+(t/T)?V,cm s-1,70.72,30,2 (SE),2.02,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,0,10,20,20,20,0,,,,82,,Critical Swimming Speed,calculated using Brett's equation: Ucrit = V+(t/T)?V,cm s-1,72.74,30,2 (SE),3.16,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,0,10,20,25,25,0,,,,82,,Critical Swimming Speed,calculated using Brett's equation: Ucrit = V+(t/T)?V,cm s-1,79.72,30,2 (SE),2.03,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,1,10,20,15,25,10,2,,,82,,Critical Swimming Speed,"Measured at 15¡C, calculated using Brett's equation: Ucrit = V+(t/T)?V",cm s-1,64.86,30,2 (SE),0.9,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of the test. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,1,10,20,15,25,10,2,,,82,,Critical Swimming Speed,"Measured at 25¡C, calculated using Brett's equation: Ucrit = V+(t/T)?V",cm s-1,84,30,2 (SE),2.71,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of the test. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,0,10,20,15,15,0,,,,82,,Maximum Observed MO2O2,calculated using Brett's equation: Ucrit = V+(t/T)?V,mg kg-1 h-1,618.42,30,2 (SE),46.05,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,0,10,20,20,20,0,,,,82,,Maximum Observed MO2O3,calculated using Brett's equation: Ucrit = V+(t/T)?V,mg kg-1 h-1,799.34,30,2 (SE),32.89,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,0,10,20,25,25,0,,,,82,,Maximum Observed MO2O4,calculated using Brett's equation: Ucrit = V+(t/T)?V,mg kg-1 h-1,832.23,30,2 (SE),32.9,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,1,10,20,15,25,10,2,,,82,,Maximum Observed MO2O5,"Measured at 15¡C, calculated using Brett's equation: Ucrit = V+(t/T)?V",mg kg-1 h-1,555.92,30,2 (SE),29.6,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of the test. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,1,10,20,15,25,10,2,,,82,,Maximum Observed MO2O6,"Measured at 25¡C, calculated using Brett's equation: Ucrit = V+(t/T)?V",mg kg-1 h-1,1157.89,30,2 (SE),74,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of the test. For the time the fish spent at a certain temperature I put 82 minutes as minimum for the 1hr acclimation before the test, 2 minute pilot water speed test and the first 20 minute increment spent at the first water speed.",,
58,20 _ .5,0,10,20,15,15,0,,,,60,,Maximum Linear Velocity,maximum distance traveled by the center mass in 2 ms,m s-1,0.85,30,2 (SE),0.15,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,20,20,0,,,,60,,Maximum Linear Velocity,maximum distance traveled by the center mass in 2 ms,m s-1,1.32,30,2 (SE),0.13,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,25,25,0,,,,60,,Maximum Linear Velocity,maximum distance traveled by the center mass in 2 ms,m s-1,1.15,30,2 (SE),0.19,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,1,10,20,15,25,10,2,,,60,,Maximum Linear Velocity,"Measured at 15¡C, maximum distance traveled by the center mass in 2 ms",m s-1,1,30,2 (SE),0.009,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of the test. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,1,10,20,15,25,10,2,,,60,,Maximum Linear Velocity,"Measured at 25¡C, maximum distance traveled by the center mass in 2 ms",m s-1,1.35,30,2 (SE),0.11,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"the temperature for the diel fluctuation treatments was 15 and 25 with a 4 hour switch period between them which is why I put ramping. All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of the test. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,15,15,0,,,,60,,Maximum Linear Acceleration,calculated from the change in maximum linear velocity,m s-2,0.109,30,2 (SE),0.01,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,20,20,0,,,,60,,Maximum Linear Acceleration,calculated from the change in maximum linear velocity,m s-2,0.209,30,2 (SE),0.031,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
58,20 _ .5,0,10,20,25,25,0,,,,60,,Maximum Linear Acceleration,calculated from the change in maximum linear velocity,m s-2,0.19,30,2 (SE),0.02,1,0,Cypriniformes,Cyprinidae,Parabramis,pekinensis,0,0,0,1,0,North: 29.9721¡,East: 106.2761¡,1,0,"All Treatments were acclimated for 2 weeks at 20oC and then 2 weeks at the treatments select temperature before start of experiment. For the time the fish spent at a certain temperature I put 60 minutes as minimum for the 1hr acclimation before the test, but I can't determine mean or max time.",,
