curve_id,study_id,temp_init,mean_temp,dtr,fluc_type,period_flux,trait,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,genus,species,ls_treat,body_size
44,chen2019,24,13.5,6,1,24,wandering development time,hr,133.2,1400,0,7.9,0,0,Aldrichina,grahami,0,1
44,chen2019,24,16.5,0,1,24,wandering development time,hr,66.6,1400,0,6.5,0,0,Aldrichina,grahami,0,1
44,chen2019,24,16.5,6,1,24,wandering development time,hr,87,1400,0,3.3,0,0,Aldrichina,grahami,0,1
40,chen2019,24,16.5,0,1,24,pupa development time,hr,337.1,1400,0,5.1,0,0,Aldrichina,grahami,1,1
40,chen2019,24,16.5,6,1,24,pupa development time,hr,389.1,1400,0,10.4,0,0,Aldrichina,grahami,1,1
43,chen2019,24,16.5,0,1,24,total development time,hr,633.2,1400,0,3.6,1,0,Aldrichina,grahami,0,1
43,chen2019,24,16.5,6,1,24,total development time,hr,732.6,1400,0,14,1,0,Aldrichina,grahami,0,1
39,chen2019,24,8.5,0,1,24,larval body length,mm,9.44,1400,1,0.28448276,1,0,Aldrichina,grahami,0,1
39,chen2019,24,8.5,6,1,24,larval body length,mm,9.39,1400,1,0.37931035,1,0,Aldrichina,grahami,0,1
39,chen2019,24,13.5,0,1,24,larval body length,mm,11.0948276,1400,1,0.52155172,1,0,Aldrichina,grahami,0,1
39,chen2019,24,13.5,6,1,24,larval body length,mm,9.95689655,1400,1,0.61637931,1,0,Aldrichina,grahami,0,1
39,chen2019,24,16.5,0,1,24,larval body length,mm,12.9913793,1400,1,0.49784483,1,0,Aldrichina,grahami,0,1
39,chen2019,24,16.5,6,1,24,larval body length,mm,10.6206897,1400,1,0.45043103,1,0,Aldrichina,grahami,0,1
51,dhaliwal2021,25,20,0,1,24,egg mean development time,days,7.86,80,0,0.09,0,0,Leucinodes,orbonalis,0,1
51,dhaliwal2021,25,20,10,1,24,egg mean development time,days,4.4,80,0,0.09,0,0,Leucinodes,orbonalis,0,1
51,dhaliwal2021,25,25,0,1,24,egg mean development time,days,5.06,80,0,0.04,0,0,Leucinodes,orbonalis,0,1
51,dhaliwal2021,25,25,10,1,24,egg mean development time,days,2.74,80,0,0.08,0,0,Leucinodes,orbonalis,0,1
51,dhaliwal2021,25,25,0,1,24,egg mean development time,days,5.06,80,0,0.04,0,0,Leucinodes,orbonalis,0,1
51,dhaliwal2021,25,25,20,1,24,egg mean development time,days,2.82,80,0,0.06,0,0,Leucinodes,orbonalis,0,1
53,dhaliwal2021,25,20,0,1,24,larvae mean development time,days,27.21,80,0,0.17,0,0,Leucinodes,orbonalis,0,1
53,dhaliwal2021,25,20,10,1,24,larvae mean development time,days,17.87,80,0,0.29,0,0,Leucinodes,orbonalis,0,1
53,dhaliwal2021,25,25,0,1,24,larvae mean development time,days,18.53,80,0,0.23,0,0,Leucinodes,orbonalis,0,1
53,dhaliwal2021,25,25,10,1,24,larvae mean development time,days,12.71,80,0,0.1,0,0,Leucinodes,orbonalis,0,1
53,dhaliwal2021,25,25,0,1,24,larvae mean development time,days,18.53,80,0,0.23,0,0,Leucinodes,orbonalis,0,1
53,dhaliwal2021,25,25,20,1,24,larvae mean development time,days,12.35,80,0,0.17,0,0,Leucinodes,orbonalis,0,1
56,dhaliwal2021,25,20,0,1,24,pupae mean development time,days,16.58,80,0,0.21,0,0,Leucinodes,orbonalis,1,1
56,dhaliwal2021,25,20,10,1,24,pupae mean development time,days,7.09,80,0,0.08,0,0,Leucinodes,orbonalis,1,1
56,dhaliwal2021,25,25,0,1,24,pupae mean development time,days,12.68,80,0,0.18,0,0,Leucinodes,orbonalis,1,1
56,dhaliwal2021,25,25,10,1,24,pupae mean development time,days,5.99,80,0,0.11,0,0,Leucinodes,orbonalis,1,1
56,dhaliwal2021,25,25,0,1,24,pupae mean development time,days,12.68,80,0,0.18,0,0,Leucinodes,orbonalis,1,1
56,dhaliwal2021,25,25,20,1,24,pupae mean development time,days,5.88,80,0,0.08,0,0,Leucinodes,orbonalis,1,1
50,dhaliwal2021,25,20,0,1,24,adult male development time,days,8.16,80,0,0.17,0,0,Leucinodes,orbonalis,2,1
50,dhaliwal2021,25,20,10,1,24,adult male development time,days,3.48,80,0,0.1,0,0,Leucinodes,orbonalis,2,1
50,dhaliwal2021,25,25,0,1,24,adult male development time,days,6.11,80,0,0.09,0,0,Leucinodes,orbonalis,2,1
50,dhaliwal2021,25,25,10,1,24,adult male development time,days,2.09,80,0,0.08,0,0,Leucinodes,orbonalis,2,1
50,dhaliwal2021,25,25,0,1,24,adult male development time,days,6.11,80,0,0.09,0,0,Leucinodes,orbonalis,2,1
50,dhaliwal2021,25,25,20,1,24,adult male development time,days,1.89,80,0,0.07,0,0,Leucinodes,orbonalis,2,1
49,dhaliwal2021,25,20,0,1,24,adult female development time,days,10,80,0,0.06,0,0,Leucinodes,orbonalis,2,1
49,dhaliwal2021,25,20,10,1,24,adult female development time,days,4.9,80,0,0.09,0,0,Leucinodes,orbonalis,2,1
49,dhaliwal2021,25,25,0,1,24,adult female development time,days,7.22,80,0,0.05,0,0,Leucinodes,orbonalis,2,1
49,dhaliwal2021,25,25,10,1,24,adult female development time,days,2.67,80,0,0.08,0,0,Leucinodes,orbonalis,2,1
49,dhaliwal2021,25,25,0,1,24,adult female development time,days,7.22,80,0,0.05,0,0,Leucinodes,orbonalis,2,1
49,dhaliwal2021,25,25,20,1,24,adult female development time,days,2.75,80,0,0.1,0,0,Leucinodes,orbonalis,2,1
52,dhaliwal2021,25,20,0,1,24,hatchability,percent,83.38,80,0,0,0,1,Leucinodes,orbonalis,0,1
52,dhaliwal2021,25,20,10,1,24,hatchability,percent,69.64,80,0,0,0,1,Leucinodes,orbonalis,0,1
52,dhaliwal2021,25,25,0,1,24,hatchability,percent,90.01,80,0,0,0,1,Leucinodes,orbonalis,0,1
52,dhaliwal2021,25,25,10,1,24,hatchability,percent,86.81,80,0,0,0,1,Leucinodes,orbonalis,0,1
52,dhaliwal2021,25,25,0,1,24,hatchability,percent,90.01,80,0,0,0,1,Leucinodes,orbonalis,0,1
52,dhaliwal2021,25,25,20,1,24,hatchability,percent,83.79,80,0,0,0,1,Leucinodes,orbonalis,0,1
54,dhaliwal2021,25,20,0,1,24,larval survival,percent,80.94,80,0,0,0,1,Leucinodes,orbonalis,0,1
54,dhaliwal2021,25,20,10,1,24,larval survival,percent,71.03,80,0,0,0,1,Leucinodes,orbonalis,0,1
54,dhaliwal2021,25,25,0,1,24,larval survival,percent,91.09,80,0,0,0,1,Leucinodes,orbonalis,0,1
54,dhaliwal2021,25,25,10,1,24,larval survival,percent,80.17,80,0,0,0,1,Leucinodes,orbonalis,0,1
54,dhaliwal2021,25,25,0,1,24,larval survival,percent,91.09,80,0,0,0,1,Leucinodes,orbonalis,0,1
54,dhaliwal2021,25,25,20,1,24,larval survival,percent,85.01,80,0,0,0,1,Leucinodes,orbonalis,0,1
57,dhaliwal2021,25,20,0,1,24,pupation survival,percent,86,80,0,0,0,1,Leucinodes,orbonalis,1,1
57,dhaliwal2021,25,20,10,1,24,pupation survival,percent,86.25,80,0,0,0,1,Leucinodes,orbonalis,1,1
57,dhaliwal2021,25,25,0,1,24,pupation survival,percent,90.48,80,0,0,0,1,Leucinodes,orbonalis,1,1
57,dhaliwal2021,25,25,10,1,24,pupation survival,percent,92.19,80,0,0,0,1,Leucinodes,orbonalis,1,1
57,dhaliwal2021,25,25,0,1,24,pupation survival,percent,90.48,80,0,0,0,1,Leucinodes,orbonalis,1,1
57,dhaliwal2021,25,25,20,1,24,pupation survival,percent,94.13,80,0,0,0,1,Leucinodes,orbonalis,1,1
48,dhaliwal2021,25,20,0,1,24,adult emergence,percent,71.61,80,0,0,0,1,Leucinodes,orbonalis,2,1
48,dhaliwal2021,25,20,10,1,24,adult emergence,percent,81.72,80,0,0,0,1,Leucinodes,orbonalis,2,1
48,dhaliwal2021,25,25,0,1,24,adult emergence,percent,79.23,80,0,0,0,1,Leucinodes,orbonalis,2,1
48,dhaliwal2021,25,25,10,1,24,adult emergence,percent,86.05,80,0,0,0,1,Leucinodes,orbonalis,2,1
48,dhaliwal2021,25,25,0,1,24,adult emergence,percent,79.23,80,0,0,0,1,Leucinodes,orbonalis,2,1
48,dhaliwal2021,25,25,20,1,24,adult emergence,percent,87.5,80,0,0,0,1,Leucinodes,orbonalis,2,1
55,dhaliwal2021,25,20,0,1,24,overall survival,percent,41.59,80,0,0,0,1,Leucinodes,orbonalis,2,1
55,dhaliwal2021,25,20,10,1,24,overall survival,percent,48.86,80,0,0,0,1,Leucinodes,orbonalis,2,1
55,dhaliwal2021,25,25,0,1,24,overall survival,percent,58.7,80,0,0,0,1,Leucinodes,orbonalis,2,1
55,dhaliwal2021,25,25,10,1,24,overall survival,percent,63.41,80,0,0,0,1,Leucinodes,orbonalis,2,1
55,dhaliwal2021,25,25,0,1,24,overall survival,percent,58.7,80,0,0,0,1,Leucinodes,orbonalis,2,1
55,dhaliwal2021,25,25,20,1,24,overall survival,percent,70.32,80,0,0,0,1,Leucinodes,orbonalis,2,1
198,vangansbeke2015,25,15,0,1,24,number of T. urticae eggs killed in 24 hours,count,12.03125,40,0,0.234375,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,15,15,1,24,number of T. urticae eggs killed in 24 hours,count,18.8671875,40,0,0.3125,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,20,0,1,24,number of T. urticae eggs killed in 24 hours,count,20.0390625,40,0,0.5859375,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,20,15,1,24,number of T. urticae eggs killed in 24 hours,count,26.2109375,40,0,0.56640625,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,25,0,1,24,number of T. urticae eggs killed in 24 hours,count,28.5546875,40,0,0.87890625,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,25,15,1,24,number of T. urticae eggs killed in 24 hours,count,27.421875,40,0,0.7421875,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,27.5,0,1,24,number of T. urticae eggs killed in 24 hours,count,31.015625,40,0,0.546875,1,2,Phytoseiulus,persimilis,2,1
198,vangansbeke2015,25,27.5,15,1,24,number of T. urticae eggs killed in 24 hours,count,24.53125,40,0,0.6640625,1,2,Phytoseiulus,persimilis,2,1
197,vangansbeke2015,25,15,0,1,24,number of T. urticae eggs killed in 24 hours,count,4.85194016,40,0,0.21156559,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,15,15,1,24,number of T. urticae eggs killed in 24 hours,count,8.87168628,40,0,0.21156559,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,20,0,1,24,number of T. urticae eggs killed in 24 hours,count,9.28074916,40,0,0.31734838,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,20,15,1,24,number of T. urticae eggs killed in 24 hours,count,11.8194761,40,0,0.31734838,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,25,0,1,24,number of T. urticae eggs killed in 24 hours,count,14.8377877,40,0,0.40553077,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,25,15,1,24,number of T. urticae eggs killed in 24 hours,count,15.5430664,40,0,0.28208745,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,27.5,0,1,24,number of T. urticae eggs killed in 24 hours,count,18.8152387,40,0,0.45842216,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,27.5,15,1,24,number of T. urticae eggs killed in 24 hours,count,15.5007112,40,0,0.31734838,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,30,0,1,24,number of T. urticae eggs killed in 24 hours,count,18.526057,40,0,0.35260931,1,2,Neoseiulus,californicus,2,1
197,vangansbeke2015,25,30,15,1,24,number of T. urticae eggs killed in 24 hours,count,3.39917779,40,0,0.31734838,1,2,Neoseiulus,californicus,2,1
194,vangansbeke2015,25,15,0,1,24,daily oviposition rate,eggs/female,1.7867036,40,0,0.07479224,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,15,15,1,24,daily oviposition rate,eggs/female,2.72576177,40,0,0.07894737,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,20,0,1,24,daily oviposition rate,eggs/female,3.12465374,40,0,0.06232687,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,20,15,1,24,daily oviposition rate,eggs/female,4.07202216,40,0,0.09141274,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,25,0,1,24,daily oviposition rate,eggs/female,4.67036011,40,0,0.15789474,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,25,15,1,24,daily oviposition rate,eggs/female,4.29639889,40,0,0.12465374,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,27.5,0,1,24,daily oviposition rate,eggs/female,5.21883657,40,0,0.12049862,1,0,Phytoseiulus,persimilis,2,1
194,vangansbeke2015,25,27.5,15,1,24,daily oviposition rate,eggs/female,3.80609418,40,0,0.10803324,1,0,Phytoseiulus,persimilis,2,1
193,vangansbeke2015,25,15,0,1,24,daily oviposition rate,eggs/female,0.90973645,40,0,0.09292023,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,15,15,1,24,daily oviposition rate,eggs/female,1.93628379,40,0,0.05752205,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,20,0,1,24,daily oviposition rate,eggs/female,1.87257017,40,0,0.1150441,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,20,15,1,24,daily oviposition rate,eggs/female,2.86371933,40,0,0.11061933,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,25,0,1,24,daily oviposition rate,eggs/female,3.6407048,40,0,0.16814138,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,25,15,1,24,daily oviposition rate,eggs/female,3.88849209,40,0,0.08849546,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,27.5,0,1,24,daily oviposition rate,eggs/female,4.49822348,40,0,0.09734501,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,27.5,15,1,24,daily oviposition rate,eggs/female,3.8876048,40,0,0.06194682,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,30,0,1,24,daily oviposition rate,eggs/female,4.89557354,40,0,0.07522114,1,0,Neoseiulus,californicus,2,1
193,vangansbeke2015,25,30,15,1,24,daily oviposition rate,eggs/female,0.0991118,40,0,0.09734112,1,0,Neoseiulus,californicus,2,1
196,vangansbeke2015,25,15,0,1,24,dorsal shield size,um,348.488151,40,0,1.90909091,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,15,15,1,24,dorsal shield size,um,346.935664,40,0,2.34965035,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,20,0,1,24,dorsal shield size,um,334.885315,40,0,1.13288647,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,20,15,1,24,dorsal shield size,um,334.297902,40,0,1.76223776,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,25,0,1,24,dorsal shield size,um,332.14965,40,0,1.55244755,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,25,15,1,24,dorsal shield size,um,335.170629,40,0,2.05590539,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,27.5,0,1,24,dorsal shield size,um,334.788792,40,0,1.99300699,1,0,Phytoseiulus,persimilis,2,1
196,vangansbeke2015,25,27.5,15,1,24,dorsal shield size,um,332.439142,40,0,1.63636364,1,0,Phytoseiulus,persimilis,2,1
195,vangansbeke2015,25,15,0,1,24,dorsal shield size,um,386.769457,40,0,0.88105727,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,15,15,1,24,dorsal shield size,um,378.325991,40,0,1.13803231,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,20,0,1,24,dorsal shield size,um,382.584435,40,0,1.21145374,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,20,15,1,24,dorsal shield size,um,370.176212,40,0,1.24816446,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,25,0,1,24,dorsal shield size,um,380.088106,40,0,1.13803231,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,25,15,1,24,dorsal shield size,um,367.679883,40,0,0.99118943,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,27.5,0,1,24,dorsal shield size,um,373.039648,40,0,1.13803231,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,27.5,15,1,24,dorsal shield size,um,367.53304,40,0,1.06461087,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,30,0,1,24,dorsal shield size,um,367.312775,40,0,1.39500734,1,0,Neoseiulus,californicus,2,1
195,vangansbeke2015,25,30,15,1,24,dorsal shield size,um,350.866373,40,0,1.61527166,1,0,Neoseiulus,californicus,2,1
75,kingsolver2020,25,25,0,1,24,mass at pupa,g,6.50666667,273,0,0.10666667,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,25,5,1,24,mass at pupa,g,6.25333333,273,0,0.09333333,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,30,0,1,24,mass at pupa,g,5.01333333,273,0,0.08,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,30,5,1,24,mass at pupa,g,4.84,273,0,0.1,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,25,0,1,24,mass at pupa,g,6.50666667,273,0,0.10666667,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,25,10,1,24,mass at pupa,g,5.4,273,0,0.11333333,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,30,0,1,24,mass at pupa,g,5.01333333,273,0,0.08,1,0,Manduca,sexta,1,1
75,kingsolver2020,25,30,10,1,24,mass at pupa,g,2.85333333,273,0,0.17333333,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,25,0,1,24,time to pupa,days,20.9294872,273,0,0.30448718,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,25,5,1,24,time to pupa,days,22.1153846,273,0,0.30448718,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,30,0,1,24,time to pupa,days,14.1346154,273,0,0.16025641,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,30,5,1,24,time to pupa,days,15.5128205,273,0,0.28846154,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,25,0,1,24,time to pupa,days,20.9294872,273,0,0.30448718,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,25,10,1,24,time to pupa,days,20.5128205,273,0,0.28846154,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,30,0,1,24,time to pupa,days,14.1346154,273,0,0.16025641,1,0,Manduca,sexta,1,1
76,kingsolver2020,25,30,10,1,24,time to pupa,days,21.4423077,273,0,0.64102564,1,0,Manduca,sexta,1,1
74,kingsolver2020,10,25,0,1,24,growth rate,1/day,0.09774709,505,0,0.02180233,1,0,Manduca,sexta,1,1
74,kingsolver2020,10,25,10,1,24,growth rate,1/day,0.05050872,505,0,0.02180233,1,0,Manduca,sexta,1,1
74,kingsolver2020,15,25,0,1,24,growth rate,1/day,0.21704215,505,0,0.03633721,1,0,Manduca,sexta,1,1
74,kingsolver2020,15,25,10,1,24,growth rate,1/day,0.17707122,505,0,0.03088663,1,0,Manduca,sexta,1,1
74,kingsolver2020,20,25,0,1,24,growth rate,1/day,0.41629118,505,0,0.0690407,1,0,Manduca,sexta,1,1
74,kingsolver2020,20,25,10,1,24,growth rate,1/day,0.42719235,505,0,0.03997093,1,0,Manduca,sexta,1,1
74,kingsolver2020,25,25,0,1,24,growth rate,1/day,0.68094719,505,0,0.04360465,1,0,Manduca,sexta,1,1
74,kingsolver2020,25,25,10,1,24,growth rate,1/day,0.61190649,505,0,0.09992733,1,0,Manduca,sexta,1,1
74,kingsolver2020,30,25,0,1,24,growth rate,1/day,0.60403343,505,0,0.03997093,1,0,Manduca,sexta,1,1
74,kingsolver2020,30,25,10,1,24,growth rate,1/day,0.72757994,505,0,0.03633721,1,0,Manduca,sexta,1,1
74,kingsolver2020,35,25,0,1,24,growth rate,1/day,0.53438711,505,0,0.074491280000000007,1,0,Manduca,sexta,1,1
74,kingsolver2020,35,25,10,1,24,growth rate,1/day,0.85778828,505,0,0.04723837,1,0,Manduca,sexta,1,1
74,kingsolver2020,40,25,0,1,24,growth rate,1/day,0.37026405,505,0,0.11263929,1,0,Manduca,sexta,1,1
74,kingsolver2020,40,25,10,1,24,growth rate,1/day,0.41023498,505,0,0.11264535,1,0,Manduca,sexta,1,1
74,kingsolver2020,15,30,0,1,24,growth rate,1/day,0.07169657,505,0,0.02543605,1,0,Manduca,sexta,1,1
74,kingsolver2020,15,30,5,1,24,growth rate,1/day,0.07169657,505,0,0.02543605,1,0,Manduca,sexta,1,1
74,kingsolver2020,20,30,0,1,24,growth rate,1/day,0.34725576,505,0,0.01453488,1,0,Manduca,sexta,1,1
74,kingsolver2020,20,30,5,1,24,growth rate,1/day,0.23097669,505,0,0.04542151,1,0,Manduca,sexta,1,1
74,kingsolver2020,25,30,0,1,24,growth rate,1/day,0.50653587,505,0,0.04542151,1,0,Manduca,sexta,1,1
74,kingsolver2020,25,30,5,1,24,growth rate,1/day,0.50653587,505,0,0.05450581,1,0,Manduca,sexta,1,1
74,kingsolver2020,30,30,0,1,24,growth rate,1/day,0.67308342,505,0,0.05450581,1,0,Manduca,sexta,1,1
74,kingsolver2020,30,30,5,1,24,growth rate,1/day,0.62221133,505,0,0.03997093,1,0,Manduca,sexta,1,1
74,kingsolver2020,35,30,0,1,24,growth rate,1/day,0.76695656,505,0,0.05087209,1,0,Manduca,sexta,1,1
74,kingsolver2020,35,30,5,1,24,growth rate,1/day,0.62887516,505,0,0.04723837,1,0,Manduca,sexta,1,1
74,kingsolver2020,40,30,0,1,24,growth rate,1/day,0.57739946,505,0,0.05450581,1,0,Manduca,sexta,1,1
74,kingsolver2020,40,30,5,1,24,growth rate,1/day,0.5483297,505,0,0.04360465,1,0,Manduca,sexta,1,1
74,kingsolver2020,15,30,0,1,24,growth rate,1/day,0.07169657,505,0,0.02543605,1,0,Manduca,sexta,1,1
74,kingsolver2020,15,30,10,1,24,growth rate,1/day,0.05716169,505,0,0.01453488,1,0,Manduca,sexta,1,1
74,kingsolver2020,20,30,0,1,24,growth rate,1/day,0.34725576,505,0,0.01453488,1,0,Manduca,sexta,1,1
74,kingsolver2020,20,30,10,1,24,growth rate,1/day,0.20190692,505,0,0.02543605,1,0,Manduca,sexta,1,1
74,kingsolver2020,25,30,0,1,24,growth rate,1/day,0.50653587,505,0,0.04542151,1,0,Manduca,sexta,1,1
74,kingsolver2020,25,30,10,1,24,growth rate,1/day,0.33938471,505,0,0.06177326,1,0,Manduca,sexta,1,1
74,kingsolver2020,30,30,0,1,24,growth rate,1/day,0.67308342,505,0,0.05450581,1,0,Manduca,sexta,1,1
74,kingsolver2020,30,30,10,1,24,growth rate,1/day,0.58950784,505,0,0.07267442,1,0,Manduca,sexta,1,1
74,kingsolver2020,35,30,0,1,24,growth rate,1/day,0.76695656,505,0,0.05087209,1,0,Manduca,sexta,1,1
74,kingsolver2020,35,30,10,1,24,growth rate,1/day,0.46899144,505,0,0.06540698,1,0,Manduca,sexta,1,1
74,kingsolver2020,40,30,0,1,24,growth rate,1/day,0.57739946,505,0,0.05450581,1,0,Manduca,sexta,1,1
74,kingsolver2020,40,30,10,1,24,growth rate,1/day,0.51199249,505,0,0.0690407,1,0,Manduca,sexta,1,1
169,salo2019,15,21,0,1,24,specific growth rate,mm * days^-1,0.00105263,27,0,4.7847e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,21,7,1,24,specific growth rate,mm * days^-1,0.00172249,27,0,4.7847e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,28,0,1,24,specific growth rate,mm * days^-1,0.00631579,27,0,0.00157895,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,28,7,1,24,specific growth rate,mm * days^-1,0.00368421,27,0,9.0909e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,21,0,1,24,specific growth rate,mm * days^-1,8.6124e-4,27,0,4.3062e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,21,7,1,24,specific growth rate,mm * days^-1,0.0023445,27,0,6.9378e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,28,0,1,24,specific growth rate,mm * days^-1,0.00392345,27,0,7.4163e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,28,7,1,24,specific growth rate,mm * days^-1,0.00301435,27,0,6.2201e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,21,0,1,24,specific growth rate,mm * days^-1,0.00229665,27,0,4.067e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,21,7,1,24,specific growth rate,mm * days^-1,0.00239234,27,0,3.8278e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,28,0,1,24,specific growth rate,mm * days^-1,0.00282297,27,0,5.7416e-4,1,0,Lymnaea,stagnalis,2,1
169,salo2019,15,28,7,1,24,specific growth rate,mm * days^-1,0.00296651,27,0,4.7847e-4,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,21,0,1,24,number of eggs,count,122.009569,27,0,14.9521531,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,21,7,1,24,number of eggs,count,193.779904,27,0,20.3349282,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,28,0,1,24,number of eggs,count,197.368421,27,0,17.9425837,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,28,7,1,24,number of eggs,count,137.559809,27,0,22.7272727,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,21,0,1,24,number of eggs,count,116.028708,27,0,13.1578947,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,21,7,1,24,number of eggs,count,156.698565,27,0,20.9330144,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,28,0,1,24,number of eggs,count,159.090909,27,0,16.7464115,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,28,7,1,24,number of eggs,count,147.129187,27,0,17.9425837,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,21,0,1,24,number of eggs,count,173.444976,27,0,18.5406699,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,21,7,1,24,number of eggs,count,168.660287,27,0,17.9425837,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,28,0,1,24,number of eggs,count,187.799043,27,0,20.9330144,1,0,Lymnaea,stagnalis,2,1
167,salo2019,15,28,7,1,24,number of eggs,count,153.110048,27,0,19.7368421,1,0,Lymnaea,stagnalis,2,1
168,salo2019,15,21,0,1,24,phenoloxidase (PO) like activity,milliunits,162.679426,27,0,11.3636364,1,0,Lymnaea,stagnalis,2,1
168,salo2019,15,21,7,1,24,phenoloxidase (PO) like activity,milliunits,178.229665,27,0,10.7655502,1,0,Lymnaea,stagnalis,2,1
168,salo2019,15,28,0,1,24,phenoloxidase (PO) like activity,milliunits,156.698565,27,0,10.7655502,1,0,Lymnaea,stagnalis,2,1
